activation,lemma,present_phones,past_phones
5.398465156555176,green,G R IY N,G R IY N D
5.093741416931152,grieve,G R IY V,G R IY V D
5.042977333068848,grease,G R IY S,G R IY S T
4.684141159057617,gloss,G L AO S,G L AO S T
4.620296001434326,glean,G L IY N,G L IY N D
4.4217634201049805,glass,G L AE S,G L AE S T
4.390756607055664,grin,G R IH N,G R IH N D
3.8293216228485107,gleam,G L IY M,G L IY M D
3.7321465015411377,glance,G L AE N S,G L AE N S T
3.6866443157196045,grass,G R AE S,G R AE S T
3.500328779220581,garner,G AA R N ER,G AA R N ER D
3.417036771774292,barge,B AA R JH,B AA R JH D
3.1950414180755615,glue,G L UW,G L UW D
3.1374642848968506,grouse,G R AW S,G R AW S T
3.1301848888397217,glow,G L OW,G L OW D
3.1032257080078125,glove,G L AH V,G L AH V D
3.05824875831604,glut,G L AH T,G L AH T IH D
3.0344607830047607,gross,G R OW S,G R OW S T
2.775376319885254,garble,G AA R B AH L,G AA R B AH L D
2.7580764293670654,glide,G L AY D,G L AY D IH D
2.623689889907837,borrow,B AA R OW,B AA R OW D
2.60430645942688,gag,G AE G,G AE G D
2.602522373199463,guard,G AA R D,G AA R D AH D
2.589306116104126,grace,G R EY S,G R EY S T
2.5661613941192627,grab,G R AE B,G R AE B D
2.53145432472229,glorify,G L AO R AH F AY,G L AO R AH F AY D
2.5238454341888428,newfangle,N UW F AE NG G AH L,N UW F AE NG G AH L D
2.473649501800537,grip,G R IH P,G R IH P T
2.4603171348571777,don,D AA N,D AA N D
2.429291009902954,chance,CH AE N S,CH AE N S T
2.366863489151001,maroon,M ER UW N,M ER UW N D
2.364384174346924,gasp,G AE S P,G AE S P T
2.320188522338867,con,K AA N,K AA N D
2.320188522338867,conn,K AA N,K AA N D
2.309166669845581,grasp,G R AE S P,G R AE S P T
2.3010435104370117,gravitate,G R AE V IH T EY T,G R AE V AH T EY T IH D
2.281873941421509,groin,G R OY N,G R OY N D
2.260138750076294,even,IY V IH N,IY V AH N D
2.2275002002716064,bog,B AA G,B AA G D
2.214374542236328,carve,K AA R V,K AA R V D
2.2096059322357178,grain,G R EY N,G R EY N D
2.201096773147583,groan,G R OW N,G R OW N D
2.17659592628479,convolute,K AA N V AH L UW T,K AA N V AH L UW T AH D
2.165097951889038,beard,B IH R D,B IH R D AH D
2.1499195098876953,bond,B AA N D,B AA N D AH D
2.085371971130371,tantalize,T AE N T AH L AY Z,T AE N T AH L AY Z D
2.06453275680542,grope,G R OW P,G R OW P T
2.0629141330718994,garb,G AA R B,G AA R B D
2.042344093322754,solve,S AA L V,S AA L V D
2.031876564025879,botch,B AA CH,B AA CH T
2.023986339569092,bargain,B AA R G AH N,B AA R G AH N D
2.0026535987854004,blink,B L IH NG K,B L IH NG K T
1.9989864826202393,gash,G AE SH,G AE SH T
1.9862370491027832,bar,B AA R,B AA R D
1.9762158393859863,warble,W AO R B AH L,W AO R B AH L D
1.9742255210876465,char,CH AA R,CH AA R D
1.971590518951416,git,G IH T,G AA T AH N
1.96517014503479,blindfold,B L AY N D F OW L D,B L AY N D F OW L D IH D
1.9033236503601074,flinch,F L IH N CH,F L IH N CH T
1.9001498222351074,brainstorm,B R EY N S T AO R M,B R EY N S T AO R M D
1.8986968994140625,palpitate,P AE L P AH T EY T,P AE L P AH T EY T IH D
1.875734567642212,manage,M AE N AH JH,M AE N AH JH D
1.8644530773162842,principle,P R IH N S AH P AH L,P R IH N S AH P AH L D
1.8616485595703125,credential,K R IH D EH N SH AH L,K R AH D EH N SH AH L D
1.8533411026000977,bandy,B AE N D IY,B AE N D IY D
1.8487417697906494,prong,P R AO NG,P R AO NG D
1.8421337604522705,charge,CH AA R JH,CH AA R JH D
1.8415915966033936,gas,G AE S,G AE S T
1.8355457782745361,bereave,B ER IY V,B ER IY V D
1.8134326934814453,jog,JH AA G,JH AA G D
1.8002901077270508,convert,K AA N V ER T,K AH N V ER T IH D
1.7896618843078613,grant,G R AE N T,G R AE N T AH D
1.7685189247131348,calcify,K AE L S AH F AY,K AE L S AH F AY D
1.7617719173431396,gulp,G AH L P,G AH L P T
1.7514257431030273,clash,K L AE SH,K L AE SH T
1.7510113716125488,class,K L AE S,K L AE S T
1.7483389377593994,blow,B L OW,B L UW
1.7367990016937256,gripe,G R AY P,G R AY P T
1.7204232215881348,box,B AA K S,B AA K S T
1.704695701599121,glare,G L EH R,G L EH R D
1.6873352527618408,grill,G R IH L,G R IH L D
1.6860847473144531,impound,IH M P AW N D,IH M P AW N D IH D
1.6852784156799316,conjure,K AA N JH ER,K AA N JH ER D
1.6552798748016357,breeze,B R IY Z,B R IY Z D
1.6501448154449463,graze,G R EY Z,G R EY Z D
1.6465084552764893,cancel,K AE N S AH L,K AE N S AH L D
1.6386938095092773,glisten,G L IH S AH N,G L IH S AH N D
1.6185994148254395,glamorize,G L AE M ER AY Z,G L AE M ER AY Z D
1.607234001159668,bounce,B AW N S,B AW N S T
1.604931354522705,morph,M AO R F,M AO R F T
1.585493803024292,greet,G R IY T,G R IY T AH D
1.5592200756072998,orient,AO R IY EH N T,AO R IY EH N T AH D
1.5510962009429932,nourish,N ER IH SH,N ER IH SH T
1.5490162372589111,close,K L OW S,K L OW Z D
1.52947998046875,darn,D AA R N,D AA R N D
1.5210075378417969,group,G R UW P,G R UW P T
1.5135252475738525,barb,B AA R B,B AA R B D
1.5019276142120361,malnourish,M AE L N ER IH SH,M AE L N ER IH SH T
1.4740774631500244,cleave,K L IY V,K L EH F T
1.4728825092315674,contract,K AA N T R AE K T,K AA N T R AE K T AH D
1.4592807292938232,ban,B AE N,B AE N D
1.4530489444732666,classify,K L AE S AH F AY,K L AE S AH F AY D
1.446221113204956,gobble,G AA B AH L,G AA B AH L D
1.4160349369049072,nullify,N AH L AH F AY,N AH L AH F AY D
1.4151909351348877,bleed,B L IY D,B L EH D
1.3986718654632568,clinch,K L IH N CH,K L IH N CH T
1.3961291313171387,wad,W AA D,W AA D IH D
1.3912522792816162,cliche,K L IY SH EY,K L IY SH EY D
1.3865258693695068,plead,P L IY D,P L IY D IH D
1.37314772605896,crucify,K R UW S AH F AY,K R UW S AH F AY D
1.356708288192749,binge,B IH N JH,B IH N JH D
1.340911626815796,glimpse,G L IH M P S,G L IH M P S T
1.3337218761444092,marshal,M AA R SH AH L,M AA R SH AH L D
1.331730604171753,contour,K AA N T UH R,K AA N T UH R D
1.3074982166290283,overburden,OW V ER B ER D AH N,OW V ER B ER D AH N D
1.3045268058776855,graft,G R AE F T,G R AE F T IH D
1.3039538860321045,candy,K AE N D IY,K AE N D IY D
1.2945427894592285,copy,K AA P IY,K AA P IY D
1.2718217372894287,brief,B R IY F,B R IY F T
1.263932228088379,tan,T AE N,T AE N D
1.2465760707855225,conscript,K AA N S K R IH P T,K AH N S K R IH P T IH D
1.227492094039917,chop,CH AA P,CH AA P T
1.2228507995605469,dogear,D AA G IY R,D AA G IY R D
1.2078893184661865,crisscross,K R IH S K R AO S,K R IH S K R AO S T
1.2019340991973877,ransack,R AE N S AE K,R AE N S AE K T
1.2013142108917236,cart,K AA R T,K AA R T IH D
1.195659875869751,trumpet,T R AH M P AH T,T R AH M P AH T IH D
1.1838569641113281,fling,F L IH NG,F L AH NG
1.1682398319244385,grate,G R EY T,G R EY T IH D
1.141188621520996,garden,G AA R D AH N,G AA R D AH N D
1.1403377056121826,grow,G R OW,G R UW
1.1403377056121826,growe,G R OW,G R UW
1.140122652053833,comment,K AA M EH N T,K AA M EH N T AH D
1.1370270252227783,tar,T AA R,T AA R D
1.1205413341522217,catch,K AE CH,K AA T
1.1201236248016357,gild,G IH L D,G IH L D IH D
1.1191656589508057,convince,K AH N V IH N S,K AH N V IH N S T
1.105980634689331,urge,ER JH,ER JH D
1.1055724620819092,tinge,T IH N JH,T IH NG D
1.1039903163909912,grade,G R EY D,G R EY D AH D
1.080730676651001,tax,T AE K S,T AE K S T
1.0679383277893066,closet,K L AA Z AH T,K L AA Z AH T IH D
1.0657165050506592,sleeve,S L IY V,S L IY V D
1.0565874576568604,harness,HH AA R N AH S,HH AA R N AH S T
1.0294067859649658,get,G EH T,G AA T
1.0273663997650146,buy,B AY,B AA T
1.0092155933380127,farm,F AA R M,F AA R M D
1.0024793148040771,wag,W AE G,W AE G D
1.000168800354004,brace,B R EY S,B R EY S T
0.9955218434333801,clean,K L IY N,K L IY N D
0.9687336087226868,garnish,G AA R N IH SH,G AA R N IH SH T
0.9623379111289978,mollify,M AA L AH F AY,M AA L AH F AY D
0.9512562155723572,flip,F L IH P,F L IH P T
0.9396792054176331,sand,S AE N D,S AE N D IH D
0.9072125554084778,menace,M EH N AH S,M EH N AH S T
0.8884244561195374,quash,K W AO SH,K W AO SH T
0.8815057873725891,sleep,S L IY P,S L EH P T
0.8693118691444397,clip,K L IH P,K L IH P T
0.865641176700592,bleach,B L IY CH,B L IY CH T
0.865464985370636,top,T AA P,T AA P T
0.8370243906974792,grimace,G R IH M AH S,G R IH M AH S T
0.830912172794342,bilk,B IH L K,B IH L K T
0.8053420186042786,countersue,K AW N T ER S UW,K AW N T ER S UW D
0.7908830046653748,blank,B L AE NG K,B L AE NG K T
0.7756631970405579,bless,B L EH S,B L EH S T
0.7646360993385315,boss,B AA S,B AA S T
0.7508808970451355,gloat,G L OW T,G L OW T IH D
0.6581435799598694,clad,K L AE D,K L AE D
0.6485710740089417,cobble,K AA B AH L,K AA B AH L D
0.5887228846549988,plod,P L AA D,P L AA D IH D
0.4442053437232971,hand,HH AE N D,HH AE N D AH D
